Size,Seed,MatrixOrList,Time
120,0.8,matrix,2.5258591175079346
120,0.8,matrix,2.5785880088806152
120,0.8,matrix,2.518134117126465
120,0.8,matrix,2.5206377506256104
120,0.8,matrix,2.534653902053833
120,0.8,matrix,2.5145621299743652
120,0.8,matrix,2.5166518688201904
120,0.8,matrix,2.4783051013946533
120,0.8,matrix,2.5683329105377197
140,0.4,matrix,2.2207229137420654
140,0.4,matrix,2.2344789505004883
140,0.4,matrix,2.279707193374634
140,0.4,matrix,2.281921148300171
140,0.4,matrix,2.254544973373413
140,0.4,matrix,2.2412662506103516
140,0.4,matrix,2.3060009479522705
140,0.4,matrix,2.314039707183838
140,0.4,matrix,2.305743932723999
140,0.4,matrix,2.2579777240753174
140,0.4,matrix,2.2707619667053223
140,0.4,matrix,2.313178300857544
140,0.4,matrix,2.2571959495544434
140,0.4,matrix,2.29665207862854
140,0.4,matrix,2.2686939239501953
140,0.4,matrix,2.2687838077545166
140,0.4,matrix,2.3049139976501465
140,0.4,matrix,2.2995121479034424
140,0.4,matrix,2.220348834991455
140,0.4,matrix,2.278848886489868
140,0.5,matrix,2.8455429077148438
140,0.5,matrix,2.8240392208099365
140,0.5,matrix,2.8333539962768555
140,0.5,matrix,2.9371049404144287
140,0.5,matrix,2.8785698413848877
140,0.5,matrix,2.858694076538086
140,0.5,matrix,2.9036481380462646
140,0.5,matrix,2.8147778511047363
140,0.5,matrix,2.8375790119171143
140,0.5,matrix,2.9370648860931396
140,0.5,matrix,2.9122440814971924
140,0.5,matrix,2.911247730255127
140,0.5,matrix,2.9089159965515137
140,0.5,matrix,2.854559898376465
140,0.5,matrix,2.942706823348999
140,0.5,matrix,2.849407911300659
140,0.5,matrix,2.856666088104248
140,0.5,matrix,2.8744938373565674
140,0.5,matrix,2.869257926940918
140,0.5,matrix,2.873538017272949
140,0.6,matrix,3.4694526195526123
140,0.6,matrix,3.42594575881958
140,0.6,matrix,3.4634249210357666
140,0.6,matrix,3.480734348297119
140,0.6,matrix,3.4670400619506836
140,0.6,matrix,3.487346887588501
140,0.6,matrix,3.4603042602539062
140,0.6,matrix,3.4793200492858887
140,0.6,matrix,3.4999568462371826
140,0.6,matrix,3.468273162841797
140,0.6,matrix,3.4397928714752197
140,0.6,matrix,3.4160189628601074
140,0.6,matrix,3.4671988487243652
140,0.6,matrix,3.4422762393951416
140,0.6,matrix,3.387732982635498
140,0.6,matrix,3.4702069759368896
140,0.6,matrix,3.495410919189453
140,0.6,matrix,3.5167648792266846
140,0.6,matrix,3.4987242221832275
140,0.6,matrix,3.4371159076690674
140,0.7,matrix,4.065315008163452
140,0.7,matrix,4.0384039878845215
140,0.7,matrix,4.3664391040802
140,0.7,matrix,4.489243984222412
140,0.7,matrix,4.302141189575195
140,0.7,matrix,4.162569046020508
140,0.7,matrix,4.203237056732178
140,0.7,matrix,4.077502012252808
140,0.7,matrix,4.152511119842529
140,0.7,matrix,4.083214044570923
140,0.7,matrix,4.053819894790649
140,0.7,matrix,4.118322849273682
140,0.7,matrix,4.018663167953491
140,0.7,matrix,4.097416877746582
140,0.7,matrix,4.012292861938477
140,0.7,matrix,4.092640161514282
140,0.7,matrix,4.060916900634766
140,0.7,matrix,4.059030771255493
140,0.7,matrix,4.0378289222717285
140,0.7,matrix,4.074706077575684
140,0.8,matrix,4.655483245849609
140,0.8,matrix,4.686043739318848
140,0.8,matrix,4.6335039138793945
140,0.8,matrix,4.680720090866089
140,0.8,matrix,4.672099828720093
140,0.8,matrix,4.712695837020874
140,0.8,matrix,4.614941120147705
140,0.8,matrix,4.7163238525390625
140,0.8,matrix,4.654001951217651
140,0.8,matrix,4.697493076324463
140,0.8,matrix,4.63840913772583
140,0.8,matrix,4.713014125823975
140,0.8,matrix,4.640892028808594
140,0.8,matrix,4.720659017562866
140,0.8,matrix,4.617853879928589
140,0.8,matrix,4.612784147262573
140,0.8,matrix,4.640807867050171
140,0.8,matrix,4.680740833282471
140,0.8,matrix,4.682710886001587
140,0.8,matrix,4.663159132003784
160,0.4,matrix,3.957611083984375
160,0.4,matrix,3.8778622150421143
160,0.4,matrix,3.8872601985931396
160,0.4,matrix,3.9257688522338867
160,0.4,matrix,3.866286039352417
160,0.4,matrix,3.913422107696533
160,0.4,matrix,3.890763759613037
160,0.4,matrix,3.8977253437042236
160,0.4,matrix,3.8650708198547363
160,0.4,matrix,3.870573043823242
160,0.4,matrix,3.854372978210449
160,0.4,matrix,3.822136878967285
160,0.4,matrix,3.8367393016815186
160,0.4,matrix,3.908355236053467
160,0.4,matrix,3.8100438117980957
160,0.4,matrix,3.889092206954956
160,0.4,matrix,3.932136058807373
160,0.4,matrix,3.8825299739837646
160,0.4,matrix,3.850311756134033
160,0.4,matrix,3.8068859577178955
160,0.5,matrix,4.9508538246154785
160,0.5,matrix,4.865302085876465
160,0.5,matrix,4.93698525428772
160,0.5,matrix,4.7880730628967285
160,0.5,matrix,4.814045190811157
160,0.5,matrix,4.819790840148926
160,0.5,matrix,4.942309141159058
160,0.5,matrix,4.958384275436401
160,0.5,matrix,4.774119138717651
160,0.5,matrix,4.9324140548706055
160,0.5,matrix,4.869312047958374
160,0.5,matrix,4.881531000137329
160,0.5,matrix,4.829434871673584
160,0.5,matrix,4.913691282272339
160,0.5,matrix,4.89181113243103
160,0.5,matrix,4.9447150230407715
160,0.5,matrix,4.891660213470459
160,0.5,matrix,4.876028776168823
160,0.5,matrix,4.816132068634033
160,0.5,matrix,4.815312147140503
160,0.6,matrix,5.78375506401062
160,0.6,matrix,5.925256967544556
160,0.6,matrix,5.942101955413818
160,0.6,matrix,5.894104719161987
160,0.6,matrix,5.912100076675415
160,0.6,matrix,5.964201927185059
160,0.6,matrix,5.847833156585693
160,0.6,matrix,5.846222877502441
160,0.6,matrix,5.944875001907349
160,0.6,matrix,5.844877004623413
160,0.6,matrix,5.970034837722778
160,0.6,matrix,5.905986785888672
160,0.6,matrix,5.77156400680542
160,0.6,matrix,5.890417098999023
160,0.6,matrix,5.858213663101196
160,0.6,matrix,5.910052061080933
160,0.6,matrix,5.9138171672821045
160,0.6,matrix,5.870213031768799
160,0.6,matrix,5.766095161437988
160,0.6,matrix,5.9304938316345215
160,0.7,matrix,6.899842977523804
160,0.7,matrix,6.9073450565338135
160,0.7,matrix,6.933187007904053
160,0.7,matrix,6.963908910751343
160,0.7,matrix,6.943772792816162
160,0.7,matrix,6.8848700523376465
160,0.7,matrix,6.814267158508301
160,0.7,matrix,6.901614189147949
160,0.7,matrix,6.920216083526611
160,0.7,matrix,6.913172960281372
160,0.7,matrix,6.971938133239746
160,0.7,matrix,6.890069961547852
160,0.7,matrix,6.912992000579834
160,0.7,matrix,6.951123952865601
160,0.7,matrix,6.820150136947632
160,0.7,matrix,6.9124932289123535
160,0.7,matrix,6.871377944946289
160,0.7,matrix,6.944104909896851
160,0.7,matrix,6.937202215194702
160,0.7,matrix,6.839166164398193
160,0.8,matrix,7.906327962875366
160,0.8,matrix,7.914639711380005
160,0.8,matrix,7.930010080337524
160,0.8,matrix,36.73828101158142
160,0.8,matrix,7.921236991882324
160,0.8,matrix,7.872721910476685
160,0.8,matrix,7.901932001113892
160,0.8,matrix,7.822782278060913
160,0.8,matrix,529.0498471260071
160,0.8,matrix,7.6832640171051025
160,0.8,matrix,7.8546929359436035
160,0.8,matrix,7.838817119598389
160,0.8,matrix,7.867879867553711
160,0.8,matrix,7.820953130722046
160,0.8,matrix,546.2966198921204
160,0.8,matrix,7.759261131286621
160,0.8,matrix,7.865946054458618
160,0.8,matrix,7.758185863494873
160,0.8,matrix,7.738893032073975
160,0.8,matrix,7.718206882476807
180,0.4,matrix,6.132558107376099
180,0.4,matrix,6.116765975952148
180,0.4,matrix,6.0951690673828125
180,0.4,matrix,6.239388942718506
180,0.4,matrix,6.126816987991333
180,0.4,matrix,6.081164121627808
180,0.4,matrix,6.174962997436523
180,0.4,matrix,6.2042388916015625
180,0.4,matrix,6.13638710975647
180,0.4,matrix,6.115077257156372
180,0.4,matrix,6.080976963043213
180,0.4,matrix,6.087145805358887
180,0.4,matrix,6.203908205032349
180,0.4,matrix,6.1180033683776855
180,0.4,matrix,6.186035871505737
180,0.4,matrix,6.234350919723511
180,0.4,matrix,6.163407802581787
180,0.4,matrix,6.235476970672607
180,0.4,matrix,6.357803821563721
180,0.4,matrix,6.084528923034668
180,0.5,matrix,7.779786825180054
180,0.5,matrix,7.742386817932129
180,0.5,matrix,7.783820152282715
180,0.5,matrix,7.727605819702148
180,0.5,matrix,7.796834707260132
180,0.5,matrix,7.649994611740112
180,0.5,matrix,7.836695909500122
180,0.5,matrix,7.798184156417847
180,0.5,matrix,7.785775899887085
180,0.5,matrix,7.812294960021973
180,0.5,matrix,7.794917821884155
180,0.5,matrix,7.660799026489258
180,0.5,matrix,7.698534250259399
180,0.5,matrix,7.884873867034912
180,0.5,matrix,158.68656587600708
180,0.5,matrix,7.763543605804443
180,0.5,matrix,7.782670736312866
180,0.5,matrix,7.618918180465698
180,0.5,matrix,7.706683874130249
180,0.5,matrix,7.6422340869903564
180,0.6,matrix,9.28517198562622
180,0.6,matrix,9.198081016540527
180,0.6,matrix,9.38555383682251
180,0.6,matrix,9.217425346374512
180,0.6,matrix,9.328818798065186
180,0.6,matrix,9.26189398765564
180,0.6,matrix,9.27872371673584
180,0.6,matrix,9.559128046035767
180,0.6,matrix,9.228418827056885
180,0.6,matrix,9.398067951202393
180,0.6,matrix,9.427582025527954
180,0.6,matrix,9.383315324783325
180,0.6,matrix,9.508601188659668
180,0.6,matrix,9.245521783828735
180,0.6,matrix,9.365885972976685
180,0.6,matrix,9.45209813117981
180,0.6,matrix,9.273293733596802
180,0.6,matrix,9.337576150894165
180,0.6,matrix,9.267494916915894
180,0.6,matrix,9.376538038253784
180,0.7,matrix,10.918215990066528
180,0.7,matrix,10.84257984161377
180,0.7,matrix,10.99648904800415
180,0.7,matrix,10.957802057266235
180,0.7,matrix,10.839233875274658
180,0.7,matrix,10.92641305923462
180,0.7,matrix,11.053044080734253
180,0.7,matrix,10.902424097061157
180,0.7,matrix,10.820477962493896
180,0.7,matrix,10.868819952011108
180,0.7,matrix,11.028749942779541
180,0.7,matrix,10.906635046005249
180,0.7,matrix,10.937664031982422
180,0.7,matrix,10.853763103485107
180,0.7,matrix,11.145928859710693
180,0.7,matrix,10.955397129058838
180,0.7,matrix,10.94170594215393
180,0.7,matrix,10.987223148345947
180,0.7,matrix,11.046262741088867
180,0.7,matrix,11.026212215423584
180,0.8,matrix,12.57257890701294
180,0.8,matrix,12.476722955703735
180,0.8,matrix,12.546519041061401
180,0.8,matrix,12.557599067687988
180,0.8,matrix,12.438899993896484
180,0.8,matrix,12.733786821365356
180,0.8,matrix,12.463232040405273
180,0.8,matrix,12.625455856323242
180,0.8,matrix,281.7265248298645
180,0.8,matrix,12.425034046173096
180,0.8,matrix,13.068238019943237
180,0.8,matrix,12.495020866394043
180,0.8,matrix,12.574562788009644
180,0.8,matrix,12.429692029953003
180,0.8,matrix,12.429241180419922
180,0.8,matrix,12.49377989768982
180,0.8,matrix,12.460095882415771
180,0.8,matrix,12.508609056472778
180,0.8,matrix,12.568923950195312
180,0.8,matrix,12.519981145858765
200,0.4,matrix,9.394554138183594
200,0.4,matrix,9.373012065887451
200,0.4,matrix,9.41942286491394
200,0.4,matrix,9.32390308380127
200,0.4,matrix,9.519207954406738
200,0.4,matrix,9.359736204147339
200,0.4,matrix,9.481476783752441
200,0.4,matrix,9.540807008743286
200,0.4,matrix,9.314402103424072
200,0.4,matrix,9.431176900863647
200,0.4,matrix,9.268484115600586
200,0.4,matrix,9.452178001403809
200,0.4,matrix,9.499476194381714
200,0.4,matrix,9.382731199264526
200,0.4,matrix,9.287954807281494
200,0.4,matrix,9.32609510421753
200,0.4,matrix,9.366015911102295
200,0.4,matrix,9.310220003128052
200,0.4,matrix,9.374787092208862
200,0.4,matrix,9.380699872970581
200,0.5,matrix,11.994142055511475
200,0.5,matrix,12.03266191482544
200,0.5,matrix,11.7415132522583
200,0.5,matrix,11.868460893630981
200,0.5,matrix,11.87888503074646
200,0.5,matrix,11.730062246322632
200,0.5,matrix,11.76763391494751
200,0.5,matrix,11.803627729415894
200,0.5,matrix,11.842333316802979
200,0.5,matrix,11.8572359085083
200,0.5,matrix,11.889450073242188
200,0.5,matrix,11.752017974853516
200,0.5,matrix,11.822873830795288
200,0.5,matrix,11.815709829330444
200,0.5,matrix,11.788589715957642
200,0.5,matrix,11.724637031555176
200,0.5,matrix,11.836560010910034
200,0.5,matrix,11.882147073745728
200,0.5,matrix,11.692698955535889
200,0.5,matrix,11.77892804145813
200,0.6,matrix,14.155303239822388
200,0.6,matrix,14.589179039001465
200,0.6,matrix,14.432642221450806
200,0.6,matrix,14.387362957000732
200,0.6,matrix,14.2516508102417
200,0.6,matrix,14.280959129333496
200,0.6,matrix,14.096599102020264
200,0.6,matrix,14.35277795791626
200,0.6,matrix,14.217352151870728
200,0.6,matrix,42.97143030166626
200,0.6,matrix,14.33188509941101
200,0.6,matrix,14.118167877197266
200,0.6,matrix,946.611711025238
200,0.6,matrix,14.055619955062866
200,0.6,matrix,14.18879508972168
200,0.6,matrix,14.220154047012329
200,0.6,matrix,14.267516136169434
200,0.6,matrix,14.143841028213501
200,0.6,matrix,14.081039905548096
200,0.6,matrix,14.286401987075806
200,0.7,matrix,16.473577976226807
200,0.7,matrix,16.46122908592224
200,0.7,matrix,16.49747395515442
200,0.7,matrix,16.46739387512207
200,0.7,matrix,16.67436695098877
200,0.7,matrix,16.673019886016846
200,0.7,matrix,16.51570200920105
200,0.7,matrix,16.486740350723267
200,0.7,matrix,16.692041873931885
200,0.7,matrix,16.681497812271118
200,0.7,matrix,953.6186811923981
200,0.7,matrix,16.575071096420288
200,0.7,matrix,16.579001903533936
200,0.7,matrix,16.662397861480713
200,0.7,matrix,16.442928791046143
200,0.7,matrix,16.482619047164917
200,0.7,matrix,16.63899302482605
200,0.7,matrix,16.61548900604248
200,0.7,matrix,16.549999952316284
200,0.7,matrix,16.657504081726074
200,0.8,matrix,18.91655993461609
200,0.8,matrix,19.09423303604126
200,0.8,matrix,18.963146924972534
200,0.8,matrix,19.08940291404724
200,0.8,matrix,19.000017881393433
200,0.8,matrix,19.10256600379944
200,0.8,matrix,19.021220922470093
200,0.8,matrix,18.925094842910767
200,0.8,matrix,34.9786159992218
200,0.8,matrix,18.918761014938354
200,0.8,matrix,18.92804193496704
200,0.8,matrix,18.83903408050537
200,0.8,matrix,18.97640109062195
200,0.8,matrix,19.11185097694397
200,0.8,matrix,19.09314203262329
200,0.8,matrix,18.9900119304657
200,0.8,matrix,19.140805959701538
200,0.8,matrix,19.0367329120636
200,0.8,matrix,19.021666049957275
200,0.8,matrix,19.101083993911743
